,id,text
30,1475877470113091584,"Truly a sad, abomination that .@POTUS .@JoeBiden FAILS to support the people of this country in a public heath emergency w/ relief checks + unemployment assistance. #greed and #corruption rule our nation instead of those who we supposedly elected to uphold our best interests."
31,1475877190357164034,"People really trying to blame the public for the spread when it's the government. They stop the shutdown too early, still had people working, and stop unemployment but going to parties the main reason ok "
32,1475876406613659649,@ArtValley818_ Those unemployment t checks must come in handy
33,1475875890982707200,"Lawd, if unemployment &amp; jail wouldn't happen right after it, I PROMISE I would. https://t.co/UQOrOucZIR"
34,1475875298658832387,"@GovWhitmer 
Can you please do something about the state's unemployment insurance agency and the errors they've made?! Michiganders need you to step up. No one who had a legitimate claim shouldn't have to repay benefits!!"
35,1475873175258947591,I bet y’all ain’t know unemployment accepting apps starting next week  I ain’t telling y’all Shìt else
36,1475866380503187456,@jontweetssports @ChaseEdwards123 Lol… I don’t think when you are on unemployment that they give out performance evaluations. Lol
37,1475864595860537346,"@POTUS When you took office Joe, our economy was BOOMING, we were energy independent, gas prices were low, unemployment was low. All that’s gone now thanks to you! Supply chain failures, border failure, businesses closed. Thanks Joe!"
38,1475864159099269125,@farroutman2003 @ScottieHerkes @AaronParnas No unemployment wasn't the cause. Low wages were. People found better jobs and employers couldn't fill those minimum wage spots anymore.
39,1475857754732564486,welp… looks like im about to be in my unemployment era  https://t.co/9Wmx091Jcn
40,1475852341412864000,"@Cherylykarazsia @DailyCaller It’s unemployment benefit, nothing to do with antivax. 100% vax will never happen, like the flu vaccine, not 100%.  Your feeling don’t matter in unemployment benefits in satiates that don’t concern you."
41,1475851611968790529,@Cherylykarazsia @DailyCaller Providing unemployment benefits is not incentive to antivax. It’s proving benefits that they are entitled to under the state laws.
42,1475839566393270281,"@FNegron Detroit is a city, not a state. The city graduated from their fiscal board in 3 years. Their unemployment rate is 8% down 2% while Puerto Rico is 12% up 3% fm last yr.

Roosevelt Roads condition is the result of Puerto Ricans getting the Navy out without (as always) a plan."
43,1475837232741330944,"Biden Boom - wages are up, unemployment is down, 11 million people have been lifted out of poverty, the Dow is setting record highs, US mfg prod at 3 yr high, holiday spending up 8.5%

CNN’s headline today - “Biden faces a Covid failure that could have been foreseen”"
44,1475834461946368014,"If your job has been impacted by the tornadoes of December 11, let our team assist you with information and resources you need. 

#workforce #unemployment #tornado #tornadoes #kentucky #ky #bgky #bgstrong #sckystrong #disaster #disasterrelief"
45,1475834458544746498,"DATE UPDATE—PLEASE SHARE! We’ve just received word that the Disaster Unemployment Assistance Team will only be at the temporary @fema location this week THROUGH WEDNESDAY, December 27-December 29 from 8:00 am-5:00 pm. As soon as we receive future dates, we will post. https://t.co/YEWmAToVtd"
46,1475833895253905414,"If your job has been impacted by the tornadoes of December 11, let our team assist you with information and resources you need. 

#workforce #unemployment #tornado #tornadoes #kentucky #ky #bgky #bgstrong #sckystrong #disaster #disasterrelief"
47,1475833893160894467,"DATE UPDATE—PLEASE SHARE! We’ve just received word that the Disaster Unemployment Assistance Team will only be at the temporary FEMA location this week THROUGH WEDNESDAY, December 27-December 29 from 8:00 am-5:00 pm. As soon as we receive future dates, we will post."
48,1475833206251339792,"@thedevilzadvoc8 @jamiedupree Literally anything?  Guidance?  A pandemic task force? Vaccine mandates for more than just federal employees?  Increased unemployment insurance?  Travel restrictions?  Anything more than ""You're on your own, Mac""

https://t.co/J5o2Fd11et"
49,1475832489620897794,NV’s 60% vax rate and shut downs have done nothing to slow the spread of this virus. We are 21 months into a fake State of emergency and nothing has changed other than unemployment and labor shortage. This is what a blue NV looks like. #flipitred#2022 https://t.co/9jhhYrjf3p
50,1475831057731645445,"Recently GOP dominated legislatures in Kansas, Arkansas, Tennessee, Iowa and Florida passed laws mandating unemployment benefits for workers who are let go for refusing to get vaccinated, including workers at hospitals and nursing homes. Unbelievable!

https://t.co/G0kmUTVNNv https://t.co/yteSoYXHri"
51,1475822002892066824,"@johnpavlovitz Sir at the moment the lovely State of CT is allowing me $88.00 a week to live on, thru unemployment
 As  for jobs not alot of luck. I fear my age is against me here 
 I would love to read your books Save me a signed copy I have a job interview this weekend "
52,1475821678299172871,So @GOP gov’s are willing to give free money to people who lose their jobs for refusal to get vaxxed? Using socialism to spread disease &amp; unemployment &amp; encourage laziness. Brilliant! Start at @FoxNews - they have a strict vax mandate.
53,1475819547345264643,@farroutman2003 @ScottieHerkes @AaronParnas Tax cut will help me. We are for ALL Americans. The confederate flag is just southern history. Covid-19 is a mild flu. Unemployment assistance is why people won't come back to work. Truckers are heroes. Mexico will pay for the wall. USMCA is better than NAFTA. And many more.
54,1475816242485334024,"I got unemployment! They said my employer fired me unjustly, just like I knew they would!"
55,1475815072232620034,Unemployment office opened 5 minutes ago and the call wait time is already over an hour ‍♂️
56,1475803645673455620,"@takeseriously_ @marcthiessen Unemployment down to 4.3, consumer spending at an all time high. Most robust jobs market in the history of our country"
57,1475799156837208065,"While the current administration absolutely has its flaws, let’s reflect on what went well this year:
- 4.2% unemployment 
- lowest jobless claims in 21 months
- wages up 2.4%
- reunited separated families 
- booming stock market
- GDP growth of 2.3 (above expectations)"
58,1475741102426791937,"@joncoopertweets Wait, what? Doesn't the GOP hate it when people are on unemployment?"
59,1475726230603415552,If they shut this mf down again I’m getting unemployment from all 50 states
60,1475719470307962880,"@POTUS You’re right Mr President, when you took office there were approximately 40 million Americans out of work . You maneuvered the economy magnificently now the unemployment is down to approximately 4 million . There are more jobs available than there are Americans willing to work."
61,1475691008872443908,"Damn I miss unemployment, that $600 every week was life"
62,1475679486624608263,@ajmarcoux RepubliQan economy put them on the unemployment line
63,1475679055676678146,https://t.co/7OM2C1pE76
64,1475677557173460994,"@AntifaBia Yes, he was handed the largest shit sandwich in modern US history. He's made so much progress in less than a year. Largest Christmas season increase in years, US manufacturing orders at new highs. Unemployment down, jobs created but nothing will ever be enough for the MAGATS"
65,1475662843789856769,@ewarren Just when did this become an issue ?  Record  low women unemployment under DJT ??
66,1475658134190542848,Wow Biden will take credit for fixing unemployment https://t.co/wuQ0jA5F09
67,1475645003321987079,@GeorgeTakei We don't have low unemployment.  We have high unemployment with blacks and Hispanics.
68,1475644924892565507,@POTUS Need to start connecting vaccinations with tax and unemployment insurance payments and related tax credits! No vaccinations no check! 
69,1475642180941320197,@SecPerkinsStan @neoglobalist @ne0liberal These states are giving unemployment benefits to this one specific group that others who similarly got fired would not be eligible to receive
70,1475636369997254656,America doing EVERYTHING not to bring back that unemployment
71,1475636114891460613,@GovMurphy @NJ211 @ReadyNJ FIX the Unemployment Office Governor!!!!!!
72,1475628443039678468,"So lazy dumb ignorant people that will not get the vaccines get free unemployment? Wow they've lost their minds
The Washington Post: Republican legislatures in five states expand unemployment benefits in protest of federal vaccine mandate.
https://t.co/rsVWYqaKNC

via @GoogleNews"
73,1475624735140728832,"@CassyWearsHeels Florida's weekly unemployment ""benefit"" is about $275. Good luck living on that."
74,1475624279282704389,"They deff not giving unemployment again, that was all Trump doing."
75,1475620181431005193,"@ne0liberal I don't know about them, but here's my take: https://t.co/H9qM4Z2kty"
76,1475618430078308352,"@gregminnick_ @GovRonDeSantis @RonDeSantisFL Governor your administration is a joke
1.  try to renew your driver’s license online
2. try to get unemployment benefits you deserve
3. try to drive safely on the turnpike

to name a few"
77,1475617048294092800,"@IngrahamAngle @RaymondArroyo @QuakeMedia Hmmm  lowest unemployment claims in decades, higher wages, higher consumer confidence, lower deficits, higher vaccination rates, infrastructure bill (finally), halved child poverty and more more more #BuildBackBetter https://t.co/Ev6ND6I4Ke"
78,1475608407549915138,@smerconish @CNN @ZekeEmanuel If I quit my job because my employer refuses to protect me from unvaccinated employees can I get unemployment?
79,1475606023188762624,"Wait

Minnesota has a divided state legislature and a $7.7 billion budget surplus. Poverty is way down and unemployment was the lowest of all states during the worst parts of the pandemic.

The federal government has no excuse for their gross incompetence and apathy. Get to work."
80,1475605799665688576,@agmcundiff37 YES^ that. The weirdest feeling ever wanting them to win but also wanting a blow out so Nagy would get closer to the edge of unemployment.
81,1475598247129333762,"@TrevonDLogan We'll let you stay home and collect unemployment, but only if you promise to try to spread disease..?"
82,1475596715457597442,"Step 1: Kick people off the unemployment rolls to force them to work. (Summer/Autumn 2021) 

Step 2: If work requires vaccination, let them draw unemployment. (Winter 2021) 

None of this makes sense. https://t.co/kGr7Mugy1K"
83,1475595041649442817,They should be banned from everything except their home. They can get home delivery non contact from Walmart and cash their unemployment checks through mobile deposit https://t.co/gEmJCTnHjr
84,1475594944148647944,@GeorgeTakei The unemployment rate is a measure of people applying for unemployment benefits! People who have been unemployed and exhausted benefits no longer count in that measure. duh!
85,1475591887776096257,@DeanBaker13 @aaronsojourner Yep! https://t.co/H9qM4Z2kty
86,1475591287143346180,@jr_bohl George missed the memo about how many fewer people work today than 3 years ago. It's easy to have low unemployment when the workforce hemorrhages workers. ‍♂️
87,1475591268965273602,"@RonnyJacksonTX Gee, “doctor” Ronny. More disinformation?  Economists say the rise in inflation is pandemic driven and will start dropping in 2022. The GDP is on the rise. Unemployment is near pre-pandemic levels. Wages are up. So is consumer confidence. Nobody is buying the  you’re peddling."
88,1475586590185431040,President Biden &amp; #Dems saved #Christmas! The economic stimulus resulted in USA being the only G7 nation to have a larger economy now than before the pandemic. Holiday sales rose at the fastest pace in 17 yrs. Unemployment claims at records lows. #ONEV1 #DemVoice1 #wtpBLUE https://t.co/kVfh1Lqnlq
89,1475584046252142592,@Lovie_19 Does this mean DeSantis is going to fix the unemployment system? Or just promise money that won’t get paid out?
90,1475581777125150722,"This is crazy. 

First they wanted to end unemployment benefits sooner. Now they want to give them to people who wouldn’t get vaccinated (as a condition of employment). https://t.co/U0Vp1CriaN"
91,1475575935856377857,@drsammyj @Jim_Jordan We have the lowest unemployment rates in over 50 years!
92,1475570568191635456,"@Jim_Jordan Biden
Record gdp growth #
Record jobs
Record unemployment claims!
Jordon
Wrestler abuse
Insurrection
Covid deaths
Tax cut for rich"
93,1475568407810617357,"@GOPChairwoman In less than one year in office, @POTUS has: 
- driven the fastest decrease in unemployment in US history
- gotten over 200M Americans fully vaccinated
- delivered more than 171M rescue checks
- delivered a once-in-a-generation infrastructure investment
- built a ecomomy economy"
94,1475566764251623428,"@rfitz77 Typically the U.S. system does not give UI to people who quit their job.

Discussion here: https://t.co/H9qM4Z2kty"
95,1475560068003344384,How do people survive without working. I couldn’t live on the amount one receives from unemployment- so someone living off of unemployment please tell me how you do it.
96,1475556431386525709,Watch @GovRonDeSantis fix the unemployment system. https://t.co/pxWMOS9IE1
97,1475543161602719763,UNBELIEVABLE. #Republicans want to pay #antivaxxers unemployment because they've lost their jobs because they refuse vaccinations. #RepublicansAreTheProblem https://t.co/NPQSgehLvl
98,1475542620696940551,"@peasy4 @nowthisnews You could, but you would not be welcome back to your chosen profession. For those of you who do I requested a Congressional Bill currently passed that has the funds to cover the amount of unemployment needed for everyone to find a different career along with education expenses."
99,1475541644321730570,@AndrewTimoni I hope he is competing for a spot on the unemployment line soon.
100,1475539853492240394,"Ironic to read this in FL where no rapid tests are available within 100 miles, while in a two hour line for a PCR test so I can see my cancer survivor 82 year old dad. 

Ironic. 

https://t.co/zW7ezvzNIr"
101,1475538273736945666,"@WORLDSTAR Covid, scam, unemployment"
102,1475537691496308741,"Did you see that 5 states that declined enhanced U/C benefits to workers affected by Covid are now offering unemployment to those that lose jobs over vaccine mandates? 
America  is in trouble."
103,1475535879372525575,"FreeDumb at its worst.  Makkking America Sick Again, that is the Republican dream.

It's not normal and beyond wrongful.

They are Pro-Death.

https://t.co/1P7MsJTaPq"
104,1475525306131886085,Grrrrr.  WTF is wrong with these people?!  They couldn’t wait to throw everybody else off Unemployment.  https://t.co/ad9zIg6CEt
105,1475525220631195653,Big Oil and Big Coal CEOs…make money while receiving over $15 billion in government subsidies ... yet there wasn’t enough money for pandemic unemployment to continue?! CC @Sen_JoeManchin @POTUS @SpeakerPelosi @SenSchumer @VP @PressSec @aVoice4MA6 @AvengerResister please retweet
106,1475522688772935682,"@B52Malmet Apart from mass  vaccination,  pandemic rescue for people and businesses, infrastructure 8nvestment, the lowest unemployment and highest growth on 50 years, what has the Biden administration ever done for us?"
107,1475521938751737861,@WholeMarsBlog @POTUS Yeah bro corporations are making record profits and the unemployment is astoundingly low. Oh the speed of the recovery is causing a little inflation. Are you a fan of trump?
108,1475520229925027840,"In Feb, I received the offer letter for my new job at Denver Health, feeling happy and giddy that I would soon leave the unemployment line, I took my dogs for a walk where then the engine of a United airplane exploded and rained debris down on me and my neighbors."
109,1475517274148716547,"@RegularKel @_JoAlmighty Oh brother 

Tasha was hot n ready from seeing him deposit unemployment checks. He was out of her league and settled bc he was feeling bad about himself 

As soon as he got on he got apartheid "
110,1475515694628364300,@RegularKel @_JoAlmighty Best Buy came sitting on the couch for 2 years collecting unemployment. He had no hustle and that’s what made him a bum. He wasn’t living up to his potential at all &amp; making excuses for it
111,1475508442248982532,"People: Why won’t the President just call for a shut down?‍♂️‍♀️

Me: If the government called for a national shut down then they would be required to provide unemployment benefits to its citizens. https://t.co/c3Vs2NVnJE"
112,1475506556930301957,"In California, under strict lockdown, with liberties or ability to work stripped, my unemployment gets frozen for nine months.

I max out my credit cards.

It didn’t matter if I would get 1M dollars from CA in a year if I couldn’t it make it past this moment.

…"
113,1475506554757652488,"COVID brought the world to a halt and saved me, in a way.

At this point I was completely out of my body.

The Red Pill no one ever consciously asks for.

I could see and feel everything.

We go into lockdown, liberty as we knew it was gone.

Was Unemployment now to save me?

No."
114,1475505225389776901,I’m claiming them as an employer for unemployment benefits now… https://t.co/AdHIRMunGc
115,1475496833858387972,@JoeManchinWV You’re ok with sending 61 million children to the gallows. And your Republican friends have chosen to protect/reward those who refuse to be vaccinated with unemployment benefits. And the Biden Administration needs to reach a deal you? #joemanchinrichandshameless
116,1475491589963362322,"Remember when Republicans thought everyone needed to be immediately kicked off unemployment benefits? Now AR, FL, IA, KS and TN are granting benefits to people fired over vaccine mandates. What a scam!"
117,1475491404356927498,"@7Veritas4 Smite,. Try freedom, 3.5% record low unemployment, love of country, energy independence (or do you enjoy $3.60 gas), support the military and police, no Biden-flation, no I Hate America lefty, radical socialist/ communists trying to destroy us! . . PRS (Paul Revere Society)."
118,1475490956719894533,@DoubleBogey1984 @BushidoBlade61 @nypost Again Main Street America is feeling inflation and with any president of any party unemployment numbers are dubious due to number of people who fell off of it aren’t reported
119,1475480217934311427,"I was supposed to log into my job yesterday and the manager said I’ll get back to you… and never got back to me. Soooooo I ain’t gonna hit them up.. cuz I did my due diligence and if they fire me..
Ima get unemployment "
120,1475472686629462028,"The Disaster Unemployment Assistance Team will be at the temporary @fema location (the old Sears store in Greenwood Mall) this week.
#workforce #unemployment #tornado #tornadoes #kystrong #KentuckyStrong #kentucky #ky #bgky #bgstrong #sckystrong #disaster #disasterrelief https://t.co/qYxcJLNAPD"
121,1475472056267509767,"@GovernorTomWolf @JoshShapiroPA Lancaster Co. Alone brought this State 8 BILLION dollars in tourism. As a tour guide, who makes this possible, WHY is it taking over TWO MOS now to hear anything from Unemployment? We close on NYE until Feb. Where's my UE i pay into?"
122,1475470574176587785,"Derp, meant pre-*unemployment* earnings"
123,1475468646063296512,"@chipfranklin I missed the:
Closed borders and 2 million illegals not sent to your favorite city. I missed low unemployment and crime. Low fuel prices,sanctuary cities,strong GNP. !!!"
124,1475463231539843074,"@TheDemocrats In California disability insurance (unemployment) is $504 per month. 

That covers less than a week in the cheapest motel in town."
125,1475462418717282306,@TheDemocrats Unemployment is barely enough to get high on fetanyl for one day.
126,1475459138679418884,"The Disaster Unemployment Assistance Team will be at the temporary FEMA location (the old Sears store in Greenwood Mall) this week.
#workforce #unemployment #tornado #tornadoes #kystrong #KentuckyStrong #kentucky #ky #bgky #bgstrong #sckystrong #disaster #disasterrelief https://t.co/SKRIcDbsoy"
127,1475457967600242691,"@TheDemocrats It doesn’t matter. People can’t afford to live indoors. They have to work more than one job because unemployment is practically nothing. 

I have been looking for a job that covers the cost of living in California since I graduated in 2011."
128,1475450244473233408,“The Secret Service said it has seized more than $1.2 billion while investigating unemployment insurance and loan fraud and has returned more than $2.3 billion of fraudulently obtained funds by working with financial partners and states to reverse transactions.” #unemployment https://t.co/PlTwW8PYfW
129,1475433485972221952,"""In a soft lockdown, businesses are also on their own. Last spring’s stay-at-home orders came with unemployment assistance and emergency loans. None of that is coming this time.""
https://t.co/AsU4nh1fRs"
130,1475390327976611845,@GovMurphy Fix the Unemployment Office Governor!!!!
131,1475331440783106049,So when that next round of unemployment come ima hop right in my bag because last time I worked like a fool 
132,1475312435418570757,Y’all  PPL  working in warehouses/factories/medical centers are in big trouble you better opt for unemployment this shit is reckless right now
133,1475312351247224836,"when i reach that place of greater stability &amp; strength, i intend to pay it forward as i have always tried to do, such as when expanded unemployment still existed (it should still, but alas).

tbh, i can’t wait to be on the other side of the mutual aid equation again.
/rant ty"
134,1475304448918392836,"@axios Try this: “… come against the backdrop of record low unemployment, rising wages, and a booming stock market.”#ThankYouBiden"
135,1475270554533777409,"@VanessaNguyen28 That Palace insider probably is now and outsider. Queuing in the unemployment line  Her Royal Highness is victorious, AGAIN… #MeghanMarkleWonAgain #Sussex #DailyFail"
136,1475270432001568768,A lot of folks paying that money back from unemployment 
137,1475255715606503424,Back in my unemployment era  https://t.co/PKiTdo61Oq
138,1475254290952425475,Shumur should’ve taken notes 10 years ago! The next line he should see is the unemployment line! https://t.co/IDNlT6sE9n
139,1475253312228413441,"@paulinepark Child poverty is HALF what it was. If you don't support Biden you are basically pro genocide. But this is the USA, and we don't call it that hear. We call it tax policy. Every 1%  if unemployment results in 40K deaths. Better than left wing rhetoric."
140,1475251077196832771,"@ejpbruel That unemployment can't be categorically declared a moral failing, doesn't also mean that no individual case can be. It just means you need more facts beyond that to accurately evaluate."
141,1475236937837522946,@CarlosHDTV @Unpaid__Critic Dude at home he can talk to whomever he want to. The dudes that actually got clout has agents that does the talking. Man getting a WWE unemployment check. If he take another job those checks just get cut off.
142,1475233828507725825,"When was that? Because the 80s had rampant unemployment, highest crime rate we are aware of &amp; a racist president that OOOOOHHH https://t.co/LcqMSShjL3"
143,1475219262772068355,Tepper needs to hand him his unemployment papers https://t.co/olz5QVMpiZ
144,1475213415669026824,"@troydcorbin 1/2 a mil. in PPE loans. The GOP fought to eliminate unemployment for those laid off during Covid. They swore if the unemploy didn't stop, folks would become lazy &amp; never go bk to work. The GOP didn't bitch about the millions of $ in loans the greedy rich unaffected by Covid got"
145,1475198437607948289,"@DemGovs @SteveSisolak 2nd highest unemployment in the nation. Highest rate of per capital permanent business closures. Among the highest gas prices in the nation. 2nd to last in schools. Illegally interfered in freedom of religion. 

Yes, let’s highlight all he’s done to NV."
146,1475195470100193288,"@Lady17Patriot @AllArtistWork Here's a list:
The $1.9 trillion Covid relief deal.

The $1 trillion bipartisan infrastructure bill.

Getting 72 percent of American adults fully vaccinated.

Getting federal judges appointed and confirmed.

An economy where the unemployment rate has dropped to 4.2 %"
147,1475183379565920257,"@ShabazzStuart They should also listen to FDR’s 1944 State of the Union, proposing a Second Bill of Rights (or, Economic Bill of Rights). It included a right to a job, an adequate wage, a decent home, medical care, education, unemployment insurance, &amp; more: https://t.co/QHrNvj9WH9 https://t.co/ewiSS22gp5"
148,1475183311983104015,"@Rachet090604 @JakeMc945 @miles_commodore Yep but unemployment down, market up. Farm land value up. Real wages for workers rising for first time since the 1970s. The question was about his accomplishments not our feelings."
149,1475178873885188105,@JakeMc945 @miles_commodore That was your original comment. I showed unemployment has fallen. Also the Stock Market is up from when he took office. Also Farm Land hit an all time value. All of those are good economic outcomes.
150,1475178801155948553,At what point in this lifetime are we going to have a non-mRNA vaccine approve for covid shot? I lost my job due to mandates and I pay my dues and taxes every year to the government and i can’t even claim unemployment benefits. Approve #Covaxin now!!! #Ocugen https://t.co/ZyNkbmCmKS
151,1475173527850528772,@JakeMc945 @miles_commodore Trump took office with 4.7 % unemployment and left with 6.8%. Those are the facts.
152,1475167239741583362,@JakeMc945 @miles_commodore Unemployment Jan 2021 (when Biden took office) 6.3%. Unemployment today 4.2%. So there is that.
153,1475161236509761542,"@realTuckFrumper Biden doing so bad?
Afghanistan has had no deaths lately.
The infrastructure bill passed that 4 Presidents tried to pass
Xmas wasn’t ended
Supplies are plentiful 
Gas prices lower
Stock market up
Unemployment way down
Most Americans financially better off
Booster roll out ✅"
154,1475159059649253377,"NYS Legislature's Democrat majorities want $3 Billion more taxpayer $$$ to pay illegal immigrants unemployment.  That's on top of the $2.1B they've already blown thru.

Meanwhile, NYS's unemployment fund (for legal citizens) is $9B in the red to the Feds

https://t.co/JtpiEmJr8B"
155,1475145545039564801,@gluck1tx @PramilaJayapal @khamilton756 Why should he pay more? Just so the government can lose it to unemployment scammers and stupid programs or studies that mean nothing?
156,1475141048414392321,@mtgreenee What is our unemployment rate  at..?
157,1475135275701526535,"@lucasgoeshamm5 I been on my azz since July with a torn achilles and really been barely hustling to pay bills etc no unemployment etc and fighting depression, anxiety, and stress"
158,1475134787685781504,"@Jim_Jordan By all metrics, we are currently experiencing the greatest economic recovery in decades. Real wages are up. Unemployment is down. Consumer spending is up. Millions of jobs have been added. The United States' economic recovery is far outpacing the rest of the world."
159,1475118688177037317,@MomentOTruth2 @GaryGretarsson @wandawhatsup @laurenboebert When do I cry about trump? The guy who lost? The guy who says to get vaccinated? The guy who had horrible unemployment?
160,1475118282617331720,"I'm in Iowa where our governor @IAGovernor, Kim Reynolds,  only knows how to follow trumpism. She attended the Des Moines hate rally last summer after making it possible for those fired cuz they wouldn't get the vaccine to get unemployment benefits so often, I think like you. https://t.co/8aePKdLPad"
161,1475008802944524289,"@mamagrants1961 @trudylooknglas @annpren @peace1 @JDiamond1 @JDCocchiarella Sadly you are spreading such disinformation...No empty shelves here, all online gifts arrived on time, gas prices are coming down, unemployment way down...
What America do YOU and your nonexistent 80,000 live in??‍♀️"
162,1474962471756701706,Easy to say when you just cut lifelines such as unemployment for poor working class and have them facing homelessness. Real easy when you're a corporatist politician in the comfort of a mansion living on taxpayer money. https://t.co/qVBDGFnFzy
163,1474958229415333889,Some folks sweated 60 hours a week last year to make $50k. Some folks collected $50k in unemployment. Who used their time wisely?
164,1474929293285158915,"#JaredSchmeck has probably never read the Constitution or he’d know how the whole freedom of speech thing works &amp; that it’s why he’s not in jail &amp; that it’s also a good thing he has nepotism to keep him outta the unemployment line bc if he worked for me, he’d be so fired 

#NORAD"
165,1474899786545381383,@shockcityrocker @AngelaBelcamino @POTUS Unemployment down stock market up American rescue plan passed Afghanistan war ended- less than one year in- I’ll take this all as a win
